,NW,W
msp_0501,0.33445874606266024,-0.1951009352032185
msp_0502,-0.510176444113512,0.2976029257328821
msp_0503,0.0033265080921650115,-0.0019404630537628632
msp_0504,0.8102491271850484,-0.4726453241912784
msp_0505,-0.4661046268573853,0.2718943656668082
msp_0506,-0.13647652587740788,0.07961130676182117
msp_0507,-0.6918447234075161,0.40357608865438444
msp_0508,0.7742181931476068,-0.45162727933610397
msp_0509,-0.6524316443229072,0.380585125855029
msp_0510,-0.7866472470648506,0.4588775607878295
msp_0511,0.6372646767883605,-0.37173772812654376
msp_0512,-0.44080555390150994,0.2571365731092143
msp_0513,0.6913489613134421,-0.40328689409950796
msp_0514,0.43803228103608405,-0.25551883060438246
msp_0515,0.3745722357533489,-0.21850047085612023
msp_0516,-0.19971303369474583,0.11649926965526826
msp_0517,-0.45905262686510934,0.2677806990046472
msp_0518,-0.4702836054924245,0.27433210320391416
msp_0519,-0.33036244014253463,0.1927114234164786
msp_0520c,-0.25443266864734787,0.14841905671095293
msp_0521,0.7328877600501834,-0.42751786002927356
msp_0522,-0.8873797101279626,0.5176381642413116
msp_0523,-0.23970091968693358,0.13982553648404464
msp_0524,-0.7725752747381882,0.45066891026394323
msp_0525,-0.5622302318937674,0.32796763527136447
msp_0526,-0.6645990862218962,0.38768280029610613
msp_0527,-0.015460468170917332,0.009018606433035347
msp_0528,-0.5004666217111725,0.29193886266485053
msp_0529,0.5311393704488411,-0.3098312994284907
msp_0530,0.2751168032242469,-0.16048480188081088
msp_0531,-0.32018095364785487,0.18677222296124865
msp_0532,-0.4214427857119968,0.2458416249986649
msp_0533,0.3522286250994372,-0.20546669797467199
msp_0534,0.19381168267171336,-0.11305681489183282
msp_0535,0.8067313852449137,-0.4705933080595328
msp_0536,-0.694584849903439,0.40517449577700604
msp_0537,-0.6111194904114615,0.35648636940668593
msp_0538,0.6422764475072584,-0.37466126104590064
msp_0539,0.5370129880975296,-0.3132575763902257
msp_0540,0.45261297892492525,-0.2640242377062065
msp_0541,-0.53691221116003,0.3131987898433508
msp_0542,-0.899837145412814,0.5249050014908088
msp_0543c,-0.28271879000068006,0.16491929416706333
msp_0544c,0.5091733516764448,-0.29701778847792604
msp_0545,-0.7212695840115152,0.4207405906733838
msp_0546,-0.386490882451464,0.22545301476335386
msp_0547,-0.5595928672646341,0.32642917257103626
msp_0548,0.8223045673478074,-0.47967766428622083
msp_0549,0.8292455521652516,-0.4837265720963965
msp_0550,-0.4600929678910731,0.26838756460312596
msp_0551,-0.7275679255973607,0.42441462326512686
msp_0552,-0.7932444872818741,0.46272595091442653
msp_0553,0.37495417182729185,-0.21872326689925317
msp_0554,-0.7243376771258959,0.4225303116567727
msp_0555,-0.6257630867666623,0.36502846728055305
msp_0556,-0.5480639038369809,0.3197039439049054
msp_0557,-0.23177396067557904,0.1352014770607544
msp_0558,-0.3814898070139524,0.2225357207581389
msp_0559,0.3511944155267369,-0.20486340905726308
msp_0560,-0.7502054187848956,0.4376198276245224
msp_0561,0.8241816921835213,-0.48077265377372064
msp_0562,-0.5745187739378589,0.3351359514637511
msp_0563,-0.5781142144980652,0.3372332917905383
msp_0564,-0.4625771235182272,0.26983665538563256
msp_0565,-0.8577310867505684,0.5003431339378316
msp_0566,-0.31289142884297166,0.18252000015840006
msp_0567,0.042692846788022605,-0.0249041606263464
msp_0568,-0.5842996243209345,0.34084144752054524
msp_0569,-0.011021732559919657,0.006429343993286651
msp_0570,-0.44304005648313033,0.2584400329484926
msp_0571,0.47913637414684906,-0.2794962182523287
msp_0572,-0.3670088408693859,0.21408849050714118
msp_0573,-0.6740684093046936,0.3932065720944047
msp_0574c,-0.31446942629219804,0.1834404986704489
msp_0575,-0.6516589159335425,0.3801343676278998
msp_0576,-0.11806235430221476,0.06886970667629244
msp_0577,-0.3439577291718275,0.20064200868356605
msp_0578,-0.20432985654038333,0.11919241631522355
msp_0579,-0.6011789317320773,0.3506877101770451
msp_0580,-0.30584042851170856,0.17840691663182995
msp_0581,0.7680744529726047,-0.4480434309006858
msp_0582,0.8712372926913806,-0.508221754069972
msp_0583,-0.7618398073221542,0.44440655427125647
msp_0584,-0.558652247858795,0.3258804779176306
msp_0585,-0.30526527820682264,0.17807141228731319
msp_0586,-0.2864027098694211,0.16706824742382873
msp_0587,-0.2635924963281711,0.15376228952476656
msp_0588,-0.7773418918326925,0.45344943690240397
msp_0589c,0.33129080741508776,-0.19325297099213457
msp_0590,-0.12411504432705335,0.07240044252411455
msp_0591,-0.5671581325058783,0.33084224396176204
msp_0592,0.4070504601313658,-0.2374461017432968
msp_0593,-0.42052911138448573,0.2453086483076169
msp_0594,-0.7276879823973127,0.42448465639843236
msp_0595,-0.6579925265125148,0.383828973798967
msp_0596,0.4812472971691661,-0.2807275900153465
msp_0597,0.9039227629277503,-0.5272882783745209
msp_0598,0.9537113606492723,-0.556331627045409
msp_0599,0.7979134104274586,-0.4654494894160175
msp_0600c,0.5182097482010467,-0.30228901978394396
msp_0601c,-0.4456196774028899,0.25994481181835233
msp_0602c,-0.4882470858215995,0.2848108000625998
msp_0603c,-0.5201829259960951,0.3034400401643888
msp_0604,-0.4521961002120833,0.2637810584570486
msp_0605,0.4997544320719471,-0.291523418708636
msp_0606,0.6122682878580249,-0.3571565012505146
msp_0607,-0.39128352504942976,0.2282487229455007
msp_0608,0.6850652525233805,-0.39962139730530516
msp_0609,-0.35791444469139355,0.2087834260699796
msp_0610,-0.6082629403147453,0.35482004851693444
msp_0611,-0.6868505010627954,0.4006627922866308
msp_0612,0.5506150761082091,-0.3211921277297886
msp_0613,-0.9085884628869006,0.5300099366840254
msp_0614,-0.3615328174203502,0.21089414349520422
msp_0615,0.8158898527363682,-0.47593574742954803
msp_0616,-0.3522056722972695,0.20545330884007387
msp_0617,0.9421368968210592,-0.5495798564789512
msp_0618,-0.2406828870470238,0.14039835077743051
msp_0619,-0.7286492486232409,0.4250453950302238
msp_0620,-0.5183626805590266,0.3023782303260988
msp_0621,-0.3718428862984461,0.21690835034076006
msp_0622,-0.23295074373069122,0.13588793384290324
msp_0623,-0.2737295327083073,0.15967556074651268
msp_0624,0.32108050413422673,-0.18729696074496546
msp_0625,-0.6855091174108401,0.3998803184896568
msp_0626,0.3081019515542721,-0.17972613840665877
msp_0627,-0.07944299541040645,0.04634174732273719
msp_0628,-0.5397397630458742,0.31484819511009354
msp_0629,-0.764933668278797,0.4462113064959649
msp_0630,-0.790069284436197,0.4608737492544482
msp_0631,-0.5148492736569581,0.3003287429665591
msp_0632,-0.6836382934125902,0.3987890044906775
msp_0633,-0.45254369976565595,0.26398382486329935
msp_0634,-0.6554347939638202,0.3823369631455618
msp_0635,-0.03323774301266323,0.019388683424053515
msp_0636,-0.6214860782388032,0.36253354563930196
msp_0637,-0.4947401678482088,0.2885984312447885
msp_0638,-0.6737943803060166,0.39304672184517636
msp_0639,0.24586257934602265,-0.14341983795184646
msp_0640,-0.5241081818999412,0.30572977277496594
msp_0641,-0.8260399802449472,0.4818566551428857
msp_0642,-0.5600671443683386,0.3267058342148642
msp_0643,0.6597809314602966,-0.3848722100185064
msp_0644,0.566555195296306,-0.3304905305895119
msp_0645,0.20947151211961243,-0.12219171540310748
msp_0646,-0.5397813563865599,0.31487245789216
msp_0647,-0.8167725058833044,0.4764506284319276
msp_0648,0.5368504339642193,-0.31316275314579456
msp_0649,-0.28182798168725276,0.1643996559842306
msp_0650,0.4408047235395932,-0.2571360887314293
msp_0651,1.0196550016411365,-0.5947987509573293
msp_0652,0.2721034437211239,-0.1587270088373225
msp_0653,-0.5642514506541093,0.3291466795482305
msp_0654,-0.08496354730075616,0.04956206925877451
msp_0655,-0.2081211000443978,0.12140397502589884
msp_0656,0.7332003110019422,-0.4277001814177996
msp_0657,-0.6869812984795115,0.400739090779715
msp_0658,-0.41580431616465463,0.24255251776271522
msp_0659,0.10477277678667511,-0.061117453125560633
msp_0660,-0.3825315563575104,0.22314340787521444
msp_0662,0.2183254564692866,-0.12735651627375047
msp_0663,-0.5844979295052569,0.34095712554473345
msp_0664,-0.22855328044212822,0.13332274692457483
msp_0665,-0.7988071827872639,0.46597085662590393
msp_0666,-0.5606786693590939,0.32706255712613824
msp_0667,0.571063359215226,-0.3331202928755485
msp_0668,0.6564475789620913,-0.38292775439455345
msp_0669,-0.516080807066711,0.3010471374555814
msp_0670,-0.810392334248755,0.472728861645107
msp_0671,-0.14745786888373694,0.08601709018218003
msp_0672,-0.1710002636354559,0.09975015378734935
msp_0673,-0.15534560678844825,0.09061827062659483
msp_0674,0.09772394556147442,-0.05700563491086
msp_0675,-0.5160577642484933,0.3010336958116211
msp_0676,0.6394071391513202,-0.3729874978382699
msp_0677c,-0.38644846777698777,0.2254282728699096
msp_0678,0.5155207961488829,-0.3007204644201818
msp_0679,0.40085850847416943,-0.23383412994326566
msp_0680c,-0.3308372343671602,0.19298838671417676
msp_0681,-0.5002668261146044,0.2918223152335193
msp_0682,0.6574872945149258,-0.3835342551337068
msp_0683,0.6818241607945211,-0.3977307604634706
msp_0684,-0.349674011588601,0.20397650676001722
msp_0685,-0.17997204722765964,0.10498369421613485
msp_0686,0.8280976775587149,-0.4830569785759169
msp_0687,0.5835306131340862,-0.3403928576615503
msp_0688,-0.6189309175132932,0.3610430352160878
msp_0689,-0.5319437291600982,0.3103005086767239
msp_0690,-0.450680969911602,0.26289723244843466
msp_0691,-0.4580953934659829,0.2672223128551564
msp_0692,0.6214649178857172,-0.36252120210000166
msp_0693,0.0033871857829482926,-0.0019758583733865687
msp_0694,0.6914053969743802,-0.4033198149017219
msp_0695,-0.2526626206137163,0.14738652869133426
msp_0696,0.05706521586502676,-0.033288042587932255
msp_0697,0.502129934780896,-0.2929091286221892
msp_0698,-0.6380051225594352,0.37216965482633696
msp_0699,-0.7412520402697774,0.4323970234907036
msp_0700,-0.5029711890027276,0.2933998602515911
msp_0701,-0.5094123131765605,0.297157182686327
msp_0702,-0.19234367074438508,0.11220047460089133
msp_0703,0.9917827343589387,-0.5785399283760475
msp_0704,-0.5615285691453744,0.3275583320014684
msp_0705,-0.020723533997707815,0.01208872816532972
msp_0706,-0.6766529741463254,0.3947142349186901
msp_0707,-0.8492202037243212,0.49537845217252036
msp_0708,0.49302939044122135,-0.28760047775737907
msp_0709,-0.3080671439261627,0.1797058339569282
msp_0710,-0.09113858063692863,0.05316417203820815
msp_0711c,-0.45349236997193826,0.264537215816964
msp_0712,-0.43211276200920634,0.2520657778387035
msp_0713,-0.6693621851654664,0.390461274679855
msp_0714c,0.4997711446016761,-0.291533167684311
msp_0715c,-0.22143643748417244,0.1291712551991005
msp_0716,0.5977585160059266,-0.3486924676701238
msp_0717,0.5733851126742076,-0.33447464905995444
msp_0718,-0.33627748294204013,0.1961618650495234
msp_0719,-0.33661223632929665,0.19635713785875644
msp_0720,0.4257918602055181,-0.2483785851198854
msp_0721,-0.3538355109345202,0.20640404804513687
msp_0722,-0.31014241902266243,0.18091641109655346
msp_0723,0.44942885436898894,-0.26216683171524385
msp_0724,-0.44405767611493124,0.2590336444003765
msp_0725,-0.6934668902179356,0.4045223526271291
msp_0726,-0.44689505285094855,0.26068878082971986
msp_0727,0.11430110922539953,-0.06667564704814984
msp_0728,-0.509654062783434,0.29729820329033646
msp_0729,0.7652539219272828,-0.44639812112424826
msp_0730,0.7529387685392278,-0.4392142816478828
msp_0732,-0.668905578591494,0.3901949208450381
msp_0733,0.5057444103218359,-0.29501757268773743
msp_0734,0.25677822887429796,-0.14978730017667388
msp_0735,-0.6423925416193906,0.37472898261131116
msp_0736c,-0.22951199358116586,0.1338819962556802
msp_0737,-0.9963624933099072,0.5812114544307792
msp_0738,-0.3320719847689678,0.19370865778189797
msp_0739c,0.4042168489974403,-0.23579316191517372
msp_0740,-0.7835104503840452,0.4570477627240264
msp_0741,-0.4812333692241505,0.2807194653807546
msp_0742,-0.714858411918424,0.4170007402857474
msp_0743,0.6912822766876314,-0.4032479947344516
msp_0744,0.3020773409252681,-0.17621178220640635
msp_0745,-0.5015645080022272,0.2925792963346324
msp_0746,0.8380124568514236,-0.4888405998299971
msp_0747,0.8841983752988378,-0.5157823855909887
msp_0748,-0.2576758767684352,0.15031092811492047
msp_0749,-0.501241092795411,0.29239063746398974
msp_0750,-0.7562851103954097,0.44116631439732235
msp_0751,0.6579170639332389,-0.3837849539610559
msp_0752,0.2624549347019672,-0.15309871190948077
msp_0753,-0.4562705537781509,0.2661578230372547
msp_0754c,-0.2378772784604208,0.13876174576857875
msp_0755c,0.2704643158970318,-0.15777085093993523
msp_0756,-0.36575428669232096,0.21335666723718705
msp_0757,-0.6387807818372417,0.3726221227383908
msp_0758,-0.5022512146537857,0.29297987521470825
msp_0759,-0.6739822385700845,0.3931563058325494
msp_0760,0.5137477121626158,-0.29968616542819276
msp_0761,0.6535647042784773,-0.3812460774957785
msp_0762,-0.6162486180218868,0.35947836051276744
msp_0763,0.3947674570294056,-0.2302810166004865
msp_0764,-0.3741461261348852,0.21825190691201649
msp_0765,1.0313825564292285,-0.6016398245837168
msp_0766,-0.8199882562088817,0.47832648278851425
msp_0767,-0.5026588718471195,0.2932176752441531
msp_0768,-0.8081283345873073,0.471408195175929
msp_0769,-0.3938919189234501,0.22977028603867913
msp_0770,-0.33277688103030123,0.1941198472676757
msp_0771,-0.32881453815845235,0.1918084805924305
msp_0772,-0.6099920193344761,0.35582867794511114
msp_0773,0.38259437939946367,-0.2231800546496873
msp_0774,-0.6167236010512004,0.3597554339465338
msp_0775,-0.3554205841017025,0.20732867405932634
msp_0776,0.6265336113628204,-0.36547793996164524
msp_0777,0.6723651312200184,-0.3922129932116773
msp_0778,0.9040678109115002,-0.527372889698375
msp_0779,-0.57692967465218,0.3365423102137716
msp_0780,-0.45566743991640923,0.26580600661790504
msp_0781,-0.6610774152018973,0.3856284922011069
msp_0782,-0.3619546920438573,0.2111402370255834
msp_0783,0.6642838781083188,-0.3874989288965193
msp_0784,0.44780530156702775,-0.2612197592474328
msp_0785,-0.5307371848063749,0.309596691137052
msp_0786,-0.5317874385396529,0.3102093391481307
msp_0787,0.7737984582438017,-0.45138243397555117
msp_0788,-0.3265807535679287,0.19050543958129174
msp_0789,-0.38814132551753605,0.22641577321856263
msp_0790,0.5911372800413203,-0.3448300800241035
msp_0791,-0.07670124861668867,0.04474239502640176
msp_0792,-0.03221789951963315,0.01879377471978601
msp_0793,-0.6376173478332239,0.3719434529027139
msp_0794,0.370885656410783,-0.2163499662396234
msp_0795,-0.5206975821041662,0.30374025622742995
msp_0796,0.2546165220485161,-0.14852630452830112
msp_0797,-0.4202078413656012,0.24512124079660066
msp_0798,0.7668093254133731,-0.4473054398244678
msp_0799,-0.4491872177759199,0.26202587703595337
msp_0800,-0.36424234935532274,0.21247470379060487
msp_0801,-0.27297614554544886,0.15923608490151187
msp_0802,-0.36890468926196707,0.21519440206948073
msp_0803,0.3402530640081256,-0.19848095400474
msp_0804,0.7021262468518499,-0.40957364399691243
msp_0805,0.4365935644064284,-0.25467957923708323
msp_0806,0.7539778269703767,-0.4398203990660532
msp_0807,0.6802790280810178,-0.39682943304726015
msp_0808,-0.2471769264962591,0.14418654045615112
msp_0809,0.42052411248076943,-0.24530573228044883
msp_0810,-0.4705027198393813,0.27445991990630564
msp_0811,-0.675458472292805,0.3940174421708031
msp_0812,-0.42667022285788475,0.248890963333766
msp_0813,0.3219463802561698,-0.18780205514943227
msp_0814,-0.8423553969675962,0.49137398156443096
msp_0815,-0.40752845256993403,0.237724930665795
msp_0816c,-0.3668629009525633,0.21400335888899527
msp_0817,0.7202637180764145,-0.4201538355445756
msp_0818,-0.28265595195230236,0.16488263863884292
msp_0819,0.6441758627606671,-0.37576925327705585
msp_0820,0.3347401015806671,-0.1952650592553892
msp_0821,0.09568083519850272,-0.055813820532459625
msp_0822,0.621595724868086,-0.36259750617305014
msp_0823,0.7729693692296767,-0.4508987987173114
msp_0824,-0.3201583050897187,0.186759011302336
msp_0825,0.821991111519924,-0.47949481505328917
msp_0826,-0.333823705547303,0.19473049490259342
msp_0827,-0.5788483276871889,0.33766152448419345
msp_0828,-0.7149300669198444,0.4170425390365757
msp_0829,0.35332829235461094,-0.20610817054018984
msp_0830,-0.380925495581239,0.222206539089056
msp_0831,-0.46739386211560163,0.27264641956743424
msp_0832,0.37179108491160473,-0.2168781328651028
msp_0833,-0.7900389958910499,0.4608560809364454
msp_0834,0.36539943678489706,-0.21314967145785665
msp_0835,0.24618828569596266,-0.14360983332264518
msp_0836,-0.4189462043814719,0.24438528588919214
msp_0837,0.6462530291249394,-0.37698093365621466
msp_0838,0.7091781972943266,-0.4136872817550239
msp_0839,-0.06446481324080644,0.03760447439047034
msp_0840,-0.6036176932299738,0.3521103210508181
msp_0841,0.6162014898777842,-0.359450869095374
msp_0842,-0.8850979354546684,0.5163071290152231
msp_0843,0.716901953384074,-0.4181928061407099
msp_0844c,-0.2528198304984027,0.14747823445740157
msp_0845,-0.737624042711557,0.4302806915817418
msp_0846,-0.32858279831975096,0.19167329901985466
msp_0847,-0.7411047428066458,0.43231109997054334
msp_0848,-0.4073740172012615,0.23763484336740245
msp_0849,-0.23951652946428087,0.13971797552083043
msp_0850,0.7146107621022466,-0.416856277892977
msp_0851,-0.8808999728692969,0.51385831750709
msp_0852,-0.7768330513346487,0.4531526132785452
msp_0853c,-0.4441701894204351,0.2590992771619202
msp_0854,0.6611486757474628,-0.3856700608526868
msp_0855,-0.685137823801922,0.39966373055112087
msp_0856,0.25936493723207454,-0.15129621338537672
msp_0857,-0.4017959055977666,0.23438094493203046
msp_0858,0.6380020826349809,-0.37216788153707236
msp_0859,-0.5123027976772442,0.29884329864505926
msp_0860,-0.2840340872258678,0.16568655088175635
msp_0861,-0.6570475250901513,0.3832777229692546
msp_0862,-0.33564169484743,0.19579098866100086
msp_0863,0.15522124166445522,-0.0905457243042654
msp_0864,-0.19451372880525677,0.1134663418030663
msp_0865,-0.0590140974165536,0.034424890159656496
msp_0866c,0.4430469845586508,-0.2584440743258795
msp_0867,0.6126437240799955,-0.3573755057133306
msp_0868,-0.3607277235109913,0.21042450538141158
msp_0869,-0.6004250895818923,0.3502479689227705
msp_0870,-0.287312789029674,0.16759912693397638
msp_0871,-0.6768773023378428,0.3948450930304084
msp_0872,-0.6181331483361973,0.360577669862782
msp_0873,-0.32647765998849393,0.19044530165995477
msp_0874,0.711340124911332,-0.4149484061982775
msp_0875,-0.37148582190734303,0.21670006277928333
msp_0876,0.6677955480437768,-0.38954740302553637
msp_0877,-0.899137957985749,0.5244971421583536
msp_0878,-0.49671687415577165,0.28975150992420035
msp_0879,0.6031630873866421,-0.3518451343088747
msp_0880,-0.3893163263293578,0.22710119035879206
msp_0881,-0.09654348766863244,0.05631703447336913
msp_0882c,0.3618229832459218,-0.2110634068934546
msp_0883,-0.9351492358269401,0.5455037208990483
msp_0884,-0.5091971593659589,0.2970316762968093
msp_0885,0.2893211508575015,-0.16877067133354232
msp_0886,0.027211632108536686,-0.015873452063312986
msp_0887,-0.6968790517195931,0.4065127801697624
msp_0888,-0.10593357505814573,0.06179458545058512
msp_0889,-0.3485039021008157,0.2032939428921425
msp_0890c,-0.5479318552292447,0.31962691555039274
msp_0891,0.5293178358711893,-0.30876873759152706
msp_0892,-0.23559041748332538,0.13742774353193973
msp_0893,0.7720844111760462,-0.4503825731860269
msp_0894,0.356815747208571,-0.20814251920499968
msp_0895,0.17242865212447636,-0.10058338040594454
msp_0896,-0.6229192150157411,0.3633695420925156
msp_0897,0.7838062002972646,-0.45722028350673777
msp_0898,-0.35790272709733706,0.2087765908067797
msp_0899,0.7097340113589106,-0.4140115066260312
msp_0900,0.6749633138435388,-0.39372859974206414
msp_0901,-0.5105055539572364,0.29779490647505447
msp_0902,0.8970007213156322,-0.5232504207674522
msp_0903,0.4885922630445143,-0.28501215344263336
msp_0904,0.6551394026422832,-0.38216465154133195
msp_0905c,0.6308882038774252,-0.36801811892849806
msp_0906,-0.045316539385027096,0.026434647974598758
msp_0907,-0.10843057498973555,0.06325116874401245
msp_0908,-1.0565159133172561,0.616300949435066
msp_0909,0.17611288644446696,-0.10273251709260571
msp_0910,0.0829079621168881,-0.04836297790151801
msp_0911,0.3046105560340343,-0.17768949101985335
msp_0912,-0.4523877007347127,0.2638928254285824
msp_0913,0.8255624269685137,-0.48157808239829974
msp_0914,-0.5814810045465458,0.3391972526521519
msp_0915c,-0.3819738717878241,0.22281809187623078
msp_0916,-0.6104051674261906,0.3560696809986113
msp_0917,0.5148717377196801,-0.3003418470031465
msp_0918,-0.24616573495352756,0.14359667872289125
msp_0919,-0.3887750534554844,0.22678544784903273
msp_0920,0.5297335248899003,-0.3090112228524418
msp_0921,-0.4523031067823214,0.2638434789563541
msp_0922,0.6260887171497064,-0.36521841833732877
msp_0923,0.3883116064038012,-0.22651510373555062
msp_0924,0.13642183434716584,-0.07957940336918014
msp_0925,-0.6278946611989976,0.36627188569941516
msp_0926,-0.35810341676194823,0.20889365977780316
msp_0927,-0.6614124625371758,0.3858239364800191
msp_0928,0.9825544364053422,-0.5731567545697828
msp_0929,-0.5288800876415879,0.3085133844575931
msp_0930,0.08169513650164635,-0.04765549629262705
msp_0931,-0.17345439680006022,0.10118173146670162
msp_0932,0.7707230981997079,-0.4495884739498297
msp_0933,-0.6269269797709877,0.36570740486640946
msp_0934,-0.4070620604924127,0.2374528686205741
msp_0935,-0.15276487821524704,0.08911284562556077
msp_0936c,-0.2294157338705618,0.13382584475782763
msp_0937,-0.4979724340050354,0.2904839198362708
msp_0938,-0.07181164647079354,0.04189012710796298
msp_0939,-0.5012007887368088,0.2923671267631384
msp_0940,-0.33047206685924885,0.19277537233456202
msp_0941,0.4359585082989411,-0.2543091298410489
msp_0942,0.24561979531960015,-0.14327821393643325
msp_0943,0.5719153042143214,-0.33361726079168735
msp_0944,-0.5824223424909895,0.3397463664530771
msp_0945,0.3408078916017669,-0.19880460343436399
msp_0946,-0.3684413632411207,0.21492412855732038
msp_0947,-0.43326674386978453,0.25273893392404095
msp_0948,0.9061945660883518,-0.528613496884872
msp_0949,-0.8232950690661135,0.48025545695523286
msp_0950c,-0.5330942203959943,0.3109716285643297
msp_0951,-0.46843731910477754,0.2732551028111203
msp_0952,-0.4717168064337355,0.2751681370863458
msp_0953,0.8994893235860337,-0.5247021054251864
msp_0954,-0.24543156843529643,0.14316841492058963
msp_0955,-0.22827031088353192,0.1331576813487271
msp_0956,-0.22941573387056177,0.13382584475782777
msp_0957,0.45418421989463226,-0.26494079493853545
msp_0958,-0.296358529922034,0.17287580912118639
msp_0959,0.9078886596866524,-0.5296017181505467
msp_0960,-0.5970041824672416,0.34825243977255765
msp_0961,-0.3296981961861062,0.19232394777522868
msp_0962,0.1792006004084299,-0.10453368357158414
msp_0963c,-0.24734498319284695,0.1442845735291608
msp_0964,-0.3497874385756699,0.20404267250247388
msp_0965,0.681679268824645,-0.39764624014770966
msp_0966,-0.10339189469388785,0.06031193857143469
msp_0967,-0.5343121756647428,0.3116821024710999
msp_0968c,0.36587808593008236,-0.2134288834592146
msp_0969,-0.4083216826051229,0.23818764818632157
msp_0970,0.25727385272584374,-0.1500764140900757
msp_0971,-0.32175099856166806,0.18768808249430638
msp_0972,0.7234257663089899,-0.421998363680244
msp_0973,-0.49443873239522595,0.28842259389721514
msp_0974c,-0.7240174350011273,0.4223435037506576
msp_0975,0.3845440025517254,-0.2243173348218397
msp_0976,0.6897275114111754,-0.4023410483231858
msp_0977,-0.9083415413561929,0.5298658991244459
msp_0978,-0.6494680698042573,0.37885637405248346
msp_0979,0.5948849400605607,-0.3470162150353271
msp_0980,1.0611075564800523,-0.6189794079466969
msp_0981,0.23405888514116358,-0.1365343496656786
msp_0982,-0.504814019605291,0.294474844769753
msp_0983,0.2857840838664681,-0.1667073822554399
msp_0984,-0.3765913446178929,0.21967828436043768
msp_0985,0.43989112691569954,-0.25660315736749134
msp_0986,-0.4562543111857717,0.2661483481917001
msp_0987,0.3726165674866734,-0.21735966436722598
msp_0988,0.5635931711533864,-0.32876268317280866
msp_0989,0.8157318981465275,-0.475843607252141
msp_0990,-0.5039486571737177,0.29397005001800186
msp_0991,0.6653675709350843,-0.38813108304546584
msp_0992,-0.4007250319661199,0.23375626864690316
msp_0993,0.4763137914942078,-0.2778497117049545
msp_0994,0.4041362932587114,-0.2357461710675817
msp_0995,0.9187456390323454,-0.5359349561022017
msp_0996,0.6283078784658372,-0.36651292910507144
msp_0997,0.33505420606175323,-0.19544828686935614
msp_0998,-0.41385780401904654,0.24141705234444377
msp_0999,-0.309852593507184,0.18074734621252406
msp_1000,-0.42938686577991103,0.25047567170494817
