,NW,W
msp_1001,-0.6591904327922663,0.3845277524621551
msp_1002,-0.5489942743564632,0.32024666004127006
msp_1003,0.8159530198857794,-0.47597259493337135
msp_1004,-0.4493385095766946,0.26211413058640526
msp_1005,-0.27315870596464087,0.15934257847937364
msp_1006,-0.2428569655433505,0.141666563233621
msp_1007,0.7258154191728037,-0.4233923278508022
msp_1008,-0.5518498902588163,0.32191243598430935
msp_1009,0.6262068779424667,-0.3652873454664391
msp_1010,0.1435313745015625,-0.08372663512591143
msp_1011,-0.1722656883743697,0.10048831821838229
msp_1012,-0.7406933097330063,0.4320710973442536
msp_1013,-0.6852983823788924,0.39975738972102054
msp_1014,0.5293007283080053,-0.30875875817966975
msp_1016,0.553966139470846,-0.323146914691327
msp_1017,-0.6271221085193222,0.36582122996960464
msp_1018,0.21974324930955197,-0.12818356209723858
msp_1019,-0.671012588420056,0.39142400991169946
msp_1020,0.1768188015103925,-0.10314430088106218
msp_1021,0.4631712389725754,-0.2701832227340027
msp_1022,0.753021665583295,-0.4392626382569222
msp_1023,-0.32306916741681974,0.18845701432647813
msp_1024,-0.382438992591751,0.22308941234518823
msp_1025,0.6497102301975592,-0.3789976342819095
msp_1026,-0.3451552781671046,0.20134057893081106
msp_1027,-0.35811449703873416,0.20890012327259497
msp_1028c,-0.4202842484487514,0.24516581159510498
msp_1029,0.7326458581046639,-0.42737675056105423
msp_1030,-0.35324339575645436,0.20605864752459846
msp_1031,0.7644887104348381,-0.44595174775365565
msp_1032,0.5734805048095095,-0.3345302944722137
msp_1033,-0.7331541027830333,0.42767322662343604
msp_1034,-0.6026051609041347,0.3515196771940785
msp_1035,0.4481045638947691,-0.2613943289386153
msp_1036,-0.11912536022680305,0.0694897934656351
msp_1037,-0.542514257900413,0.3164666504419078
msp_1038,-0.313451168075581,0.1828465147107555
msp_1039,-0.6030627650686892,0.35178661295673525
msp_1040c,-0.3032035560905322,0.17686874105281034
msp_1041,-0.5159498510747842,0.30097074646029087
msp_1042,0.30782085572106804,-0.17956216583728968
msp_1043,0.3642556561852032,-0.21248246610803487
msp_1044,-0.15691216243547693,0.09153209475402829
msp_1045,-0.39793968192000856,0.232131481120005
msp_1046,-0.047384217112847314,0.02764079331582764
msp_1047,0.1539415763008601,-0.08979925284216868
msp_1048,-0.5828290202675136,0.33998359515604953
msp_1049,-0.042040402977111375,0.024523568403315026
msp_1050,0.2783035322156501,-0.16234372712579578
msp_1051,-0.026322802290115514,0.015354968002567382
msp_1052,-0.3587060201276499,0.20924517840779577
msp_1053,-0.711193224421952,0.4148627142461388
msp_1054,0.18280411400648547,-0.10663573317044994
msp_1055,0.7351913966116088,-0.42886164802343846
msp_1056,0.5329666123455267,-0.31089719053489057
msp_1057c,-0.41229620714744525,0.24050612083600972
msp_1058c,-0.5344783064817743,0.31177901211436837
msp_1059c,-0.14429150117224626,0.08417004235047693
msp_1060c,-0.9376968049306266,0.5469898028761987
msp_1061c,0.8702652665702131,-0.5076547388326245
msp_1062,1.0035200432120628,-0.585386691873703
msp_1063c,0.14866288021824386,-0.08672001346064223
msp_1064,-0.48957202680795453,0.2855836823046402
msp_1065,-0.4339328109123604,0.2531274730322104
msp_1066,-0.1276298116999505,0.07445072349163794
msp_1067,-0.465398589890754,0.27148251076960633
msp_1068,0.010783984250735497,-0.0062906574795957015
msp_1069,-0.33360229286278004,0.19460133750328845
msp_1070,-0.46317846347921915,0.27018743702954445
msp_1071,0.3515992361315866,-0.20509955441009217
msp_1072,-0.47413728797098015,0.2765800846497384
msp_1073,-0.2899967091363855,0.16916474699622483
msp_1074,0.6425530619586786,-0.37482261947589596
msp_1075,0.7731806234729717,-0.45102203035923344
msp_1076,-0.2841355422580882,0.16574573298388487
msp_1077,0.37555344949269204,-0.21907284553740372
msp_1078,-0.8209464777565992,0.478885445358016
msp_1079,0.8948939967324628,-0.5220214980939366
msp_1081,-0.29706310056220014,0.17328680866128332
msp_1082,0.9249479697790103,-0.5395529823710891
msp_1083,-0.06540703267208424,0.03815410239204923
msp_1084,-0.6008699229999597,0.3505074550833099
msp_1085,-0.48396079767809547,0.2823104653122224
msp_1086,0.7397920025126655,-0.431545334799055
msp_1087,-0.40448431643685995,0.23594918458816846
msp_1088,-0.15077258913052322,0.08795067699280516
msp_1089,-0.7224375345526732,0.42142189515572603
msp_1090,-0.9746127697151962,0.5685241156671977
msp_1091,-0.28077394389693283,0.16378480060654402
msp_1092,0.2786920848399754,-0.162570382823319
msp_1093,-0.7339143765911251,0.4281167196781561
msp_1094,-0.07162592578506469,0.041781790041287736
msp_1095,0.6395952996241946,-0.3730972581141135
msp_1096,0.5018220131944752,-0.292729507696777
msp_1097,-0.4855449984175645,0.28323458241024585
msp_1098,0.7770410257689432,-0.4532739316985503
msp_1099c,0.3932841152066775,-0.22941573387056172
msp_1100,0.24496740635890246,-0.14289765370935978
msp_1101,-0.5606499243328561,0.3270457891941658
msp_1102,-0.20145167786815524,0.11751347875642383
msp_1103,-0.4282805384894415,0.24983031411884093
msp_1104,0.5960634166784365,-0.34770365972908807
msp_1105,0.7700265454398856,-0.44918215150659985
msp_1106,-0.24534991662328037,0.1431207846969135
msp_1107,0.4139518313693157,-0.24147190163210086
msp_1108,-0.5008519857079698,0.292163658329649
msp_1109,0.17260724488655185,-0.1006875595171553
msp_1110,0.4917376984383642,-0.28684699075571246
msp_1111,0.4443020023543817,-0.2591761680400561
msp_1112,0.6906652267817461,-0.40288804895601843
msp_1113c,-0.4771508926448757,0.278338020709511
msp_1114,0.24728779752920044,-0.14425121522536727
msp_1115,0.9116424415752175,-0.53179142425221
msp_1116,-0.4391623279519142,0.25617802463861683
msp_1117,0.5318739170742223,-0.310259784959963
msp_1118,-0.4729790041914385,0.27590441911167246
msp_1120,0.5718642328474511,-0.33358746916101323
msp_1121,-0.42991484845250716,0.25078366159729587
msp_1122,0.5900404946435849,-0.34419028854209105
msp_1123,-0.5317937828409219,0.31021303999053773
msp_1124,0.573509175750318,-0.3345470191876854
msp_1125,-0.14624387308433429,0.08530892596586155
msp_1126,0.06733158869684366,-0.03927676007315872
msp_1127,-0.42669785406315486,0.24890708153684038
msp_1128,0.6095235978522869,-0.35555543208050056
msp_1129,-0.15843556066718906,0.09242074372252689
msp_1130,0.37421795941417807,-0.2182938096582704
msp_1131,-0.3217391602461693,0.18768117681026542
msp_1132,-0.6686086694313731,0.39002172383496747
msp_1133,-0.46043109905997864,0.2685848077849876
msp_1134,-0.4566034991328847,0.2663520411608495
msp_1135,-0.38960378485240577,0.2272688744972368
msp_1136,0.3957733515856835,-0.23086778842498204
msp_1137,-0.5141405044156118,0.29991529424244034
msp_1138,0.3637684528849103,-0.21219826418286444
msp_1139,0.005268608501983264,-0.00307335495949008
msp_1140,0.36068450968186244,-0.21039929731441975
msp_1141,0.3336741674636495,-0.19464326435379553
msp_1142,0.5341996702534522,-0.3116164743145137
msp_1143,-0.3229643646832244,0.18839587939854785
msp_1144c,-0.23447640882766588,0.13677790514947183
msp_1145,-0.4887042740665527,0.2850774932054889
msp_1146,-0.38786324160119795,0.2262535576006988
msp_1147,0.7329071076562014,-0.42752914613278414
msp_1148,-0.22941573387056177,0.1338258447578278
msp_1149,-0.4468212531900294,0.26064573102751715
msp_1150,-0.3697170193314628,0.2156682612766865
msp_1151,-0.3396562830358934,0.19813283177093768
msp_1152,-0.35591787061562513,0.20761875785911468
msp_1153,-0.4528489496867901,0.26416188731729423
msp_1154,0.7280067325174945,-0.4246705939685383
msp_1155,0.345592617806704,-0.2015956937205773
msp_1156,-0.12887353015927483,0.07517622592624383
msp_1157,0.41507586096737914,-0.24212758556430428
msp_1158,-0.3316763294786007,0.19347785886251703
msp_1159,-0.5096908251177619,0.297319647985361
msp_1160,-0.0793107019465038,0.04626457613546065
msp_1161,-0.4090158626550361,0.2385925865487711
msp_1162,0.13061089385302965,-0.07618968808093365
msp_1163,0.33627282192535163,-0.19615914612312188
msp_1164,0.4401554282960466,-0.2567573331726939
msp_1165,-0.31308184096864183,0.1826310738983745
msp_1166,0.9280496709224385,-0.541362308038089
msp_1167,-0.3938601172053759,0.22975173503646926
msp_1168,-0.5153375484358413,0.30061356992090743
msp_1169c,0.4839197888592278,-0.2822865435012163
msp_1170,0.43502264071311497,-0.2537632070826504
msp_1171,-0.6168043843094427,0.3598025575138413
msp_1172,-0.5918547938992863,0.3452486297745836
msp_1173c,-0.9690550858311031,0.5652821334014774
msp_1174,-0.394164208438685,0.22992912158923293
msp_1175,0.39616856833231806,-0.2310983315271853
msp_1176,0.17235488879863167,-0.10054035179920202
msp_1177,-0.774817255540314,0.45197673239851627
msp_1178,-0.3940960501507083,0.22988936258791315
msp_1179,0.3060331237986374,-0.17851932221587172
msp_1180,0.45125707736983006,-0.26323329513240096
msp_1181,-0.4856493847294052,0.2832954744254864
msp_1182,-0.37630431883280835,0.2195108526524715
msp_1183,-0.49533576454242356,0.28894586264974714
msp_1184,-0.36200126666429044,0.21116740555416924
msp_1185,-0.49105388650285814,0.2864481004600005
msp_1186,-0.37983411882963736,0.22156990265062182
msp_1187,-0.7005945337871775,0.4086801447091865
msp_1188,-0.5914029343568099,0.3449850450414724
msp_1189,0.07848545349024715,-0.04578318120264396
msp_1190c,0.40178684925739677,-0.23437566206681484
msp_1191c,-0.338773371755359,0.19761780019062594
msp_1192,0.18926116042212987,-0.11040234357957572
msp_1193,-0.45905683327506547,0.2677831527437884
msp_1194,-0.651514162611104,0.3800499281898107
msp_1195,-0.28122334019106826,0.16404694844479004
msp_1196,-0.25484953172668934,0.14866222684056876
msp_1197,0.37591840115312747,-0.21928573400599083
msp_1198,-0.1040926714521125,0.060720725013732206
msp_1199,0.40475551761110407,-0.23610738527314398
msp_1200,-0.606500534508922,0.35379197846353794
msp_1201,-0.4617095132520427,0.2693305493970247
msp_1202,-0.3922240846754255,0.22879738272733155
msp_1203,-0.5872121715616753,0.3425404334109772
msp_1204,0.22449785635218641,-0.13095708287210872
msp_1205,0.6052988953247285,-0.3530910222727582
msp_1206,-0.32059904554675533,0.18701610990227413
msp_1207,-0.25613478867089695,0.14941196005802315
msp_1208,-0.22941573387056177,0.13382584475782786
msp_1209,-0.40305077062267675,0.2351129495298947
msp_1210,0.558893005629917,-0.3260209199507849
msp_1211,0.3980001606810252,-0.23216676039726467
msp_1212,-0.3295844135893216,0.1922575745937709
msp_1213,-0.6599091593845637,0.38494700964099554
msp_1214,0.6086189536484176,-0.35502772296157703
msp_1215,-0.27752937703337227,0.1618921366028004
msp_1216,0.5009389314321395,-0.2922143766687481
msp_1217,-0.496305993515296,0.28951182955058935
msp_1218,0.8196845206275231,-0.4781493036993885
msp_1219,-0.3692688010630638,0.21540680062012044
msp_1220,-0.3410015622383287,0.19891757797235854
msp_1221,-0.4638780634645174,0.2705955370209685
msp_1222,-0.2727405823713164,0.15909867304993466
msp_1223c,-0.3965010335836728,0.2312922695904759
msp_1225,-0.22546865428527021,0.1315233816664077
msp_1226,0.8348599040088809,-0.4870016106718471
msp_1227c,0.6062286586997043,-0.3536333842414941
msp_1228,0.2997179698682601,-0.17483548242315172
msp_1229,-0.4435678103582043,0.25874788937561916
msp_1230,0.03619459156621569,-0.021113511746958937
msp_1231,0.44310388348226015,-0.25847726536465165
msp_1232,0.39678952983770105,-0.2314605590719924
msp_1233,-0.4774687518449676,0.27852343857623113
msp_1234,-0.2685497756630776,0.15665403580346185
msp_1235,-0.49126688139724717,0.2865723474817277
msp_1236,0.128892854498536,-0.07518749845747943
msp_1237,-0.4739256627495733,0.27645663660391767
msp_1238,-0.4558286071008008,0.26590002080880065
msp_1239,-0.6733770957405019,0.3928033058486262
msp_1240,0.5839613427684781,-0.3406441166149455
msp_1241,0.32661906517881595,-0.190527788020976
msp_1242,0.2773184200770262,-0.16176907837826537
msp_1243,0.670162769698519,-0.3909282823241362
msp_1244,0.28765979758073495,-0.1678015485887622
msp_1245,-0.2006338144469588,0.11703639176072594
msp_1246,0.7534062096792447,-0.4394869556462259
msp_1247,0.5461805938149003,-0.31860534639202515
msp_1248,-0.5663607011128915,0.3303770756491868
msp_1249,-0.5403369636752647,0.3151965621439044
msp_1250,-0.5340188660686142,0.31151100520669145
msp_1251,-0.19894990363209647,0.11605411045205632
msp_1252,0.44592467723348567,-0.26012272838619993
msp_1253,0.3848492084273471,-0.22449537158261904
msp_1254,-0.3504190740501902,0.20441112652927765
msp_1255,0.7039498337883904,-0.41063740304322766
msp_1256,0.740114804871218,-0.43173363617487687
msp_1257,-0.001864660428158487,0.00108771858309246
msp_1258,0.09582210188649629,-0.05589622610045635
msp_1259c,-0.4986642965507232,0.29088750632125515
msp_1260,-0.092793911036262,0.05412978143781933
msp_1261,0.17951252502603296,-0.10471563959851922
msp_1262,-0.11185630569852568,0.06524951165747338
msp_1263c,0.9658804188763597,-0.5634302443445431
msp_1264c,-0.7780841139580847,0.45388239980888284
msp_1265,-0.4064700230819503,0.23710751346447104
msp_1266,0.7390256677268663,-0.4310983061740054
msp_1267,0.9205907424674391,-0.5370112664393396
msp_1268,-0.16610296020121026,0.09689339345070587
msp_1269,-0.321338382898244,0.18744739002397573
msp_1270,-0.10025218282773637,0.05848043998284607
msp_1271,0.5604602656815403,-0.3269351549808986
msp_1272,0.09336333551999232,-0.054461945719995575
msp_1273,0.6453356354324097,-0.37644578733557227
msp_1274,0.8013682855304661,-0.4674648332261053
msp_1275,0.365336323168882,-0.21311285518184783
msp_1276,-0.5533484811830742,0.3227866140234601
msp_1277,-0.13519104538870574,0.07886144314341183
msp_1278,-0.3268823390408296,0.19068136444048392
msp_1279,-0.9481833413877897,0.5531069491428772
msp_1280,0.13686507854883517,-0.07983796248682053
msp_1281,1.0512450215765874,-0.6132262625863425
msp_1282,-0.6436531859997334,0.3754643584998442
msp_1283,0.3461741635857672,-0.2019349287583642
msp_1284,-0.23275093985521483,0.13577138158220856
msp_1285,0.712937967489947,-0.4158804810358024
msp_1286,-0.3624343101096362,0.2114200142306211
msp_1287,-0.25459844403129034,0.14851575901825279
msp_1288,0.3443525866473273,-0.20087234221094105
msp_1290,-0.1538318506859593,0.08973524623347617
msp_1291,-0.0313257828888406,0.018273373351823562
msp_1292,-0.3685316482350878,0.2149767948038012
msp_1293,0.5844992950419673,-0.3409579221078143
msp_1294,-0.33194921207034306,0.1936370403743668
msp_1295,-0.39566418997529335,0.23080411081892124
msp_1296c,-0.6771376581137102,0.39499696723299765
msp_1297,-0.43320311434334563,0.25270181670028496
msp_1298,-0.015914862033198585,0.00928366951936579
msp_1299,-0.5497929320080418,0.32071254367135754
msp_1300c,-0.7673961884914424,0.44764777662000776
msp_1301,-0.4825959085182046,0.28151427996895273
msp_1302,0.633211115330577,-0.36937315060950376
msp_1303,0.4682409223155307,-0.27314053801739285
msp_1304,-0.5683622225216823,0.3315446298043145
msp_1305,-0.6776444978878918,0.3952926237679371
msp_1306c,0.40271715021531984,-0.2349183376256032
msp_1307,-0.5894328756653123,0.34383584413809865
msp_1308,0.18579445486234875,-0.10838009866970362
msp_1309,-0.6693904928034814,0.39047778746869716
msp_1310,-0.5833229537681904,0.34027172303144443
msp_1311,0.40266496014591624,-0.23488789341845098
msp_1312,-0.8906619073408634,0.5195527792821703
msp_1313,0.36360379960743827,-0.21210221643767227
msp_1314,0.1780180525535793,-0.1038438639895879
msp_1315,-0.7906613657640088,0.46121913002900533
msp_1316,-0.45688558246515176,0.2665165897713385
msp_1317,-0.19340174819476944,0.11281768644694878
msp_1318,0.6286731605261179,-0.3667260103069021
msp_1319,-0.28349383940036876,0.16537140631688174
msp_1320c,-0.37101782800741395,0.2164270663376582
msp_1321c,-0.21617186522313644,0.1261002547134962
msp_1322,0.09806890574202706,-0.0572068616828492
msp_1323,0.5001810973563117,-0.2917723067911819
msp_1324,0.42104870708644804,-0.24561174580042797
msp_1325,-0.47088926017715876,0.2746854017700091
msp_1326,0.47675188619293923,-0.2781052669458812
msp_1327,-0.4666343495043423,0.2722033705441998
msp_1328,0.38328304828772125,-0.2235817781678371
msp_1329,0.09776100822548298,-0.05702725479819858
msp_1330,-0.40361326847248075,0.2354410732756138
msp_1331,-0.2791902889878567,0.16286100190958305
msp_1332,-0.6205231286159015,0.36197182502594233
msp_1333,0.3512592550460874,-0.2049012321102176
msp_1334,0.08994536246327055,-0.05246812810357443
msp_1335,-0.5390588522600673,0.3144509971517058
msp_1336,-0.5624994387866661,0.3281246726255553
msp_1337c,-0.666043234923332,0.38852522037194365
msp_1338,-0.008251026156580672,0.004813098591338901
msp_1339,-0.5353091957596151,0.31226369752644223
msp_1340,-0.0059663057501431515,0.0034803450209167177
msp_1341,0.625800642955129,-0.3650503750571587
msp_1342,0.9426534571127302,-0.5498811833157592
msp_1343,0.04306653354341926,-0.025122144566994537
msp_1344c,-0.12205533643548838,0.07119894625403483
msp_1345c,0.0949201710176042,-0.05537009976026919
msp_1346c,0.4195170077513595,-0.24471825452162632
msp_1347c,0.48066345216884143,-0.28038701376515723
msp_1348,0.22189001169496386,-0.12943584015539558
msp_1349,-0.8672018139899015,0.5058677248274425
msp_1350,-0.3170681374684901,0.18495641352328587
msp_1351,-0.174215227631598,0.10162554945176565
msp_1352,0.42170248354053036,-0.24599311539864266
msp_1353,0.5741038156782327,-0.3348938924789691
msp_1354,0.7468282231197029,-0.4356497968198265
msp_1355,0.5990115783235088,-0.3494234206887134
msp_1356,-0.9206653616885149,0.5370547943183003
msp_1357,-0.5458335316787113,0.31840289347924805
msp_1358,-0.5114134597712503,0.29832451819989586
msp_1359,0.6183392698579634,-0.36069790741714525
msp_1360,-0.3447908448794789,0.20112799284636274
msp_1361,-0.23847548281398973,0.1391106983081605
msp_1362,-0.5937064294135043,0.34632875049121087
msp_1363,-0.4892805056153522,0.2854136282756222
msp_1364,0.07826036912594501,-0.045651881990134535
msp_1365,0.12854989426091204,-0.07498743831886538
msp_1366,0.3912563428819485,-0.22823286668113665
msp_1367,-0.34107013049367413,0.19895757612130996
msp_1368,0.16037180158505096,-0.09355021759127997
msp_1369,0.4738972845801531,-0.27644008267175596
msp_1370,-0.26389620738088343,0.15393945430551534
msp_1371,-0.3490272704045373,0.20359924106931346
msp_1372,-0.5198965369922339,0.30327297991213636
msp_1373,0.2983553550883694,-0.1740406238015486
msp_1374,-0.40542112724896556,0.23649565756189653
msp_1375,-0.3265249881441634,0.19047290975076195
msp_1376,0.4260444371264196,-0.24852592165707796
msp_1377,-0.2680655665114289,0.1563715804650002
msp_1378,-0.5576524041878674,0.32529723577625613
msp_1379,0.6436353077414052,-0.3754539295158195
msp_1380,0.6307325938108642,-0.3679273463896706
msp_1381,-0.8616051680140024,0.5026030146748348
msp_1382,-0.5085017177867822,0.2966260020422898
msp_1383c,-0.362173407975189,0.21126782131886016
msp_1384,-0.5817879353602509,0.33937629562681293
msp_1385,-0.12074344315971093,0.07043367517649772
msp_1386,0.6874241984193639,-0.40099744907796236
msp_1387,-0.30897169189751683,0.18023348694021812
msp_1388,0.5363380690712541,-0.31286387362489854
msp_1389,0.21405317328000487,-0.12486435108000293
msp_1390,-0.29933715083051143,0.17461333798446496
msp_1391,0.2550370430382619,-0.14877160843898612
msp_1392,-0.26064310593662515,0.15204181179636453
msp_1393,-0.1998977012763481,0.11660699241120302
msp_1394,0.14720281507202368,-0.0858683087920139
msp_1395,0.37005008547504287,-0.21586254986044162
msp_1396c,0.400272991245408,-0.23349257822648806
msp_1397c,-0.811520519694409,0.4733869698217385
msp_1398,0.2691100380420667,-0.15698085552453897
msp_1399,-0.6061398171819764,0.3535815600228194
msp_1400,-0.6817120102609826,0.39766533931890663
msp_1401c,0.5843121495205216,-0.3408487538869707
msp_1402,-0.7902036876968034,0.4609521511564683
msp_1403,-0.37406324943897445,0.21820356217273487
msp_1404,0.0386626777276698,-0.022553228674474114
msp_1405,-0.44858594197414847,0.2616751328182532
msp_1406,-0.37047314858138675,0.21610933667247556
msp_1407,-0.6653179394412655,0.38810213134073807
msp_1408,0.5370129211368164,-0.3132575373298096
msp_1409,-0.4408381170859003,0.2571555683001087
msp_1410,-0.6815468093460061,0.3975689721185036
msp_1412,0.33542705569996095,-0.1956657824916438
msp_1413,-0.5227966128695811,0.304964690840589
msp_1414,0.4794364467842325,-0.2796712606241357
msp_1415,0.12325676989864805,-0.07189978244087807
msp_1416,0.08987558265909128,-0.05242742321780316
msp_1417,0.3917219766385993,-0.22850448637251616
msp_1418c,-0.5035910282490815,0.29376143314529785
msp_1419,0.2505911152373776,-0.14617815055513694
msp_1420,-0.44493861179864996,0.25954752354921246
msp_1421,0.5410482368577175,-0.31561147150033525
msp_1422,0.46230714073758294,-0.26967916543025683
msp_1423,-0.4795981607534562,0.2797655937728496
msp_1424,0.5051460155322848,-0.2946685090604995
msp_1425,0.7938126608471565,-0.4630573854941746
msp_1426,0.46538246046228643,-0.27147310193633384
msp_1427,-0.3823425819739534,0.22303317281813947
msp_1428,0.4455576537757379,-0.2599086313691806
msp_1429,0.3583100548006905,-0.20901419863373596
msp_1430,-0.12796879199849281,0.07464846199912074
msp_1431,0.44779331251167026,-0.2612127656318077
msp_1432,-0.23665550373610178,0.1380490438460593
msp_1433,-0.3295471257863462,0.19223582337536863
msp_1434,-0.3842520399339983,0.2241470232948323
msp_1435,-0.7557364547422322,0.44084626526630233
msp_1436,-0.6501727432926027,0.3792674335873514
msp_1437,-0.6873516075010719,0.4009551043756254
msp_1438,0.42827799550046236,-0.24982883070860298
msp_1439,-0.36469098828946234,0.21273640983551978
msp_1440,-0.3198606949831766,0.18658540540685306
msp_1441c,0.5659344657316712,-0.3301284383434749
msp_1442,-0.09296117534427228,0.05422735228415884
msp_1443,-0.5916432398503441,0.34512522324603406
msp_1444,-0.5555348525568495,0.32406199732482893
msp_1446,0.026569389219116873,-0.015498810377818403
msp_1447,-0.3723792167993954,0.21722120979964743
msp_1448,0.6324309386727602,-0.36891804755911023
msp_1449,0.35044171352765285,-0.20442433289113082
msp_1450,-0.5476742493378036,0.3194766454470521
msp_1451,0.5877093256358192,-0.34283043995422785
msp_1452,0.47008607380080303,-0.2742168763838018
msp_1453,-0.5411426764184559,0.31566656124409964
msp_1454,-0.3757093397618919,0.21916378152777036
msp_1455,0.35958082983853057,-0.20975548407247604
msp_1456c,-0.0787113064772296,0.04591492877838398
msp_1457,-0.44414778611267847,0.25908620856572934
msp_1458,0.3804963468181155,-0.22195620231056745
msp_1459,0.5406368950812179,-0.3153715221307103
msp_1460,0.3092873324846785,-0.18041761061606232
msp_1461,-0.7535514282753838,0.4395716664939739
msp_1462,-0.3158211640771778,0.18422901237835373
msp_1463,-0.2960026488833645,0.17266821184862943
msp_1464,0.48032443834740013,-0.28018925570265013
msp_1465,0.8819005906650623,-0.514442011221286
msp_1466,-0.49090596942792014,0.28636181549962025
msp_1467,-0.33206017941000937,0.1937017713225054
msp_1468,0.552077795195151,-0.3220453805305047
msp_1469,0.8720109868851863,-0.5086730756830252
msp_1471c,0.6056693911009141,-0.35330714480886655
msp_1472c,-0.37770422880575344,0.22032746680335602
msp_1473c,-0.3008395750999096,0.17548975214161397
msp_1474,0.47459909461330124,-0.27684947185775904
msp_1475,-0.33436635019062283,0.19504703761119682
msp_1476,0.2576224037346018,-0.15027973551185098
msp_1477,-0.6625424224561163,0.38648307976606766
msp_1478,-0.5704438264426223,0.33275889875819625
msp_1479,-0.665978901473796,0.38848769252638093
msp_1481,-0.2414835985613579,0.14086543249412548
msp_1482,-0.416953005842004,0.24322258674116895
msp_1483,-0.07659345134403653,0.044679513284021054
msp_1484,-0.5337045419181512,0.3113276494522548
msp_1485,-0.8086563874039887,0.47171622598566
msp_1486,-0.4190571266944244,0.24444999057174752
msp_1487,0.4009193207584162,-0.23386960377574284
msp_1488,-0.22941573387056177,0.1338258447578278
msp_1489c,-0.15426226830601544,0.08998632317850885
msp_1490,-0.3676585274453766,0.21446747434313632
msp_1491,-0.4763889458843927,0.2778935517658957
msp_1492,-0.14978511247753887,0.08737464894523077
msp_1493,-0.500636143837358,0.2920377505717921
msp_1494c,-0.45047035214479686,0.26277437208446486
msp_1495,-0.07925590232872483,0.04623260969175622
msp_1496,-0.6901248757159691,0.40257284416764844
msp_1497,-0.30334607794651275,0.17695187880213245
msp_1498,0.4251766244660777,-0.24801969760521203
msp_1499,0.4773871956498111,-0.2784758641290564
msp_1500,0.7600513744734619,-0.443363301776186
msp_1501,-0.38334636115878457,0.22361871067595765
msp_1502,0.21810547211772238,-0.1272281920686714
msp_1503c,-0.6133794026187694,0.35780465152761537
msp_1504,0.44583802623143853,-0.2600721819683392
